Date,Hour,Temperature,Humidity,Wind speed,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,Rental Count,Temperature Category,Good Weather
2018-06-24,23,23.3,0,2.0,0.0,0.0,Summer,0,True,406,Nice,0
2018-06-25,0,22.9,0,0.6,0.0,0.0,Summer,0,True,1802,Nice,0
2018-06-25,1,22.5,0,1.1,0.0,0.0,Summer,0,True,613,Nice,0
2018-06-25,2,22.3,0,0.8,0.0,0.0,Summer,0,True,159,Nice,0
2018-06-25,3,22.0,0,0.5,0.0,0.0,Summer,0,True,319,Nice,0
2018-06-25,4,21.8,0,0.7,0.0,0.0,Summer,0,True,215,Nice,0
2018-06-25,5,21.5,0,0.3,0.0,0.0,Summer,0,True,280,Nice,0
2018-06-25,6,21.3,0,0.7,0.0,0.0,Summer,0,True,1079,Nice,0
2018-06-25,7,22.1,0,0.3,0.0,0.0,Summer,0,True,929,Nice,0
2018-06-25,8,23.8,0,0.9,0.0,0.0,Summer,0,True,2485,Nice,0
2018-06-25,9,25.4,0,1.0,0.0,0.0,Summer,0,True,1009,Nice,0
2018-06-25,10,26.4,1,0.9,0.0,0.0,Summer,0,True,1438,Hot,0
2018-06-25,11,27.8,1,1.3,0.0,0.0,Summer,0,True,808,Hot,0
2018-06-25,12,29.8,1,2.1,0.0,0.0,Summer,0,True,1173,Hot,0
2018-06-25,13,31.2,0,2.0,0.0,0.0,Summer,0,True,1002,Hot,0
2018-06-25,14,32.3,0,1.8,0.0,0.0,Summer,0,True,903,Hot,0
2018-06-25,15,32.7,0,1.7,0.0,0.0,Summer,0,True,1480,Hot,0
2018-06-25,16,32.2,0,2.8,0.0,0.0,Summer,0,True,2016,Hot,0
2018-06-25,17,31.5,1,2.3,0.0,0.0,Summer,0,True,777,Hot,0
2018-06-25,18,30.7,1,1.6,0.0,0.0,Summer,0,True,2540,Hot,0
2018-06-25,19,29.8,1,1.5,0.0,0.0,Summer,0,True,1486,Hot,0
2018-06-25,20,28.8,1,1.1,0.0,0.0,Summer,0,True,3383,Hot,0
2018-06-25,21,27.9,1,0.5,0.0,0.0,Summer,0,True,3920,Hot,0
2018-06-25,22,27.4,1,0.3,0.0,0.0,Summer,0,True,1643,Hot,0
2018-06-25,23,27.2,1,0.7,0.0,0.0,Summer,0,True,1845,Hot,0
2018-06-26,0,26.9,0,1.5,0.0,0.0,Summer,0,True,1197,Hot,0
2018-06-26,1,26.7,1,1.8,0.0,0.0,Summer,0,True,466,Hot,0
2018-06-26,2,26.1,1,1.7,0.0,0.0,Summer,0,True,408,Hot,0
2018-06-26,3,25.4,1,1.1,0.0,0.0,Summer,0,True,500,Nice,1
2018-06-26,4,24.7,1,1.0,0.0,0.0,Summer,0,True,44,Nice,1
2018-06-26,5,23.7,0,0.9,0.1,0.0,Summer,0,True,58,Nice,0
2018-06-26,6,22.5,0,0.8,0.4,0.0,Summer,0,True,29,Nice,0
2018-06-26,7,21.2,0,0.8,1.5,0.0,Summer,0,True,31,Nice,0
2018-06-26,8,20.8,0,1.0,3.5,0.0,Summer,0,True,39,Nice,0
2018-06-26,9,20.3,0,1.1,6.5,0.0,Summer,0,True,22,Nice,0
2018-06-26,10,20.3,0,1.0,9.5,0.0,Summer,0,True,8,Nice,0
2018-06-26,11,20.4,0,1.4,16.0,0.0,Summer,0,True,19,Nice,0
2018-06-26,12,20.5,0,1.8,5.0,0.0,Summer,0,True,3,Nice,0
2018-06-26,13,20.5,0,1.2,14.5,0.0,Summer,0,True,30,Nice,0
2018-06-26,14,21.0,0,0.7,2.5,0.0,Summer,0,True,36,Nice,0
2018-06-26,15,21.5,0,0.6,4.5,0.0,Summer,0,True,105,Nice,0
2018-06-26,16,23.3,0,3.4,1.0,0.0,Summer,0,True,17,Nice,0
2018-06-26,17,24.0,0,5.0,2.0,0.0,Summer,0,True,168,Nice,0
2018-06-26,18,24.1,0,4.4,1.0,0.0,Summer,0,True,159,Nice,0
2018-06-26,19,24.2,0,4.7,1.5,0.0,Summer,0,True,62,Nice,0
2018-06-26,20,24.1,0,4.5,0.5,0.0,Summer,0,True,321,Nice,0
2018-06-26,21,23.5,0,4.6,1.5,0.0,Summer,0,True,444,Nice,0
2018-06-26,22,22.4,0,4.1,0.0,0.0,Summer,0,True,566,Nice,0
2018-06-26,23,21.6,0,4.3,0.0,0.0,Summer,0,True,833,Nice,0
2018-06-27,0,20.5,0,3.7,0.0,0.0,Summer,0,True,898,Nice,0
2018-06-27,1,20.0,0,3.0,0.1,0.0,Summer,0,True,332,Nice,0
2018-06-27,2,19.6,0,2.6,0.4,0.0,Summer,0,True,51,Nice,0
2018-06-27,3,19.4,0,2.9,0.0,0.0,Summer,0,True,152,Nice,0
2018-06-27,4,19.2,0,1.0,0.5,0.0,Summer,0,True,72,Nice,0
2018-06-27,5,19.1,0,1.2,0.0,0.0,Summer,0,True,277,Nice,0
2018-06-27,6,19.2,0,1.5,0.0,0.0,Summer,0,True,339,Nice,0
2018-06-27,7,19.3,0,1.0,0.0,0.0,Summer,0,True,941,Nice,0
2018-06-27,8,19.7,0,1.5,0.0,0.0,Summer,0,True,1191,Nice,0
2018-06-27,9,20.0,0,1.6,0.0,0.0,Summer,0,True,1568,Nice,0
2018-06-27,10,21.4,0,1.1,0.0,0.0,Summer,0,True,742,Nice,0
2018-06-27,11,23.4,0,1.3,0.0,0.0,Summer,0,True,1378,Nice,0
2018-06-27,12,24.1,0,2.2,0.0,0.0,Summer,0,True,1353,Nice,0
2018-06-27,13,24.9,0,2.2,0.0,0.0,Summer,0,True,1515,Nice,0
2018-06-27,14,24.7,0,2.9,0.0,0.0,Summer,0,True,992,Nice,0
2018-06-27,15,25.5,0,2.4,0.0,0.0,Summer,0,True,802,Nice,0
2018-06-27,16,25.0,0,2.2,0.0,0.0,Summer,0,True,2221,Nice,0
2018-06-27,17,25.1,0,2.2,0.0,0.0,Summer,0,True,1689,Nice,0
2018-06-27,18,25.0,0,1.5,0.0,0.0,Summer,0,True,3414,Nice,0
2018-06-27,19,24.9,0,1.8,0.0,0.0,Summer,0,True,1016,Nice,0
2018-06-27,20,24.2,0,1.4,0.0,0.0,Summer,0,True,2532,Nice,0
2018-06-27,21,23.3,0,1.3,0.0,0.0,Summer,0,True,699,Nice,0
2018-06-27,22,22.7,0,2.0,0.0,0.0,Summer,0,True,1948,Nice,0
2018-06-27,23,22.3,0,2.6,0.0,0.0,Summer,0,True,573,Nice,0
2018-06-28,0,22.2,0,1.1,0.0,0.0,Summer,0,True,422,Nice,0
2018-06-28,1,22.2,0,0.3,0.0,0.0,Summer,0,True,718,Nice,0
2018-06-28,2,22.4,0,0.6,0.0,0.0,Summer,0,True,400,Nice,0
2018-06-28,3,22.4,0,0.6,0.0,0.0,Summer,0,True,254,Nice,0
2018-06-28,4,22.3,0,0.9,0.0,0.0,Summer,0,True,167,Nice,0
2018-06-28,5,22.1,0,0.4,0.0,0.0,Summer,0,True,227,Nice,0
2018-06-28,6,22.0,0,0.4,0.1,0.0,Summer,0,True,409,Nice,0
2018-06-28,7,22.7,0,0.4,0.0,0.0,Summer,0,True,455,Nice,0
2018-06-28,8,24.2,0,1.0,0.0,0.0,Summer,0,True,2083,Nice,0
2018-06-28,9,24.8,0,1.1,0.0,0.0,Summer,0,True,1043,Nice,0
2018-06-28,10,25.3,0,0.6,0.0,0.0,Summer,0,True,1046,Nice,0
2018-06-28,11,26.5,0,1.8,0.0,0.0,Summer,0,True,537,Hot,0
2018-06-28,12,27.0,0,2.0,0.0,0.0,Summer,0,True,1841,Hot,0
2018-06-28,13,27.2,0,1.8,0.0,0.0,Summer,0,True,734,Hot,0
2018-06-28,14,27.1,0,3.0,0.0,0.0,Summer,0,True,520,Hot,0
2018-06-28,15,26.4,0,3.7,0.0,0.0,Summer,0,True,1159,Hot,0
2018-06-28,16,25.2,0,3.6,0.0,0.0,Summer,0,True,832,Nice,0
2018-06-28,17,22.2,0,1.2,4.9,0.0,Summer,0,True,75,Nice,0
2018-06-28,18,20.6,0,0.7,21.5,0.0,Summer,0,True,690,Nice,0
2018-06-28,19,,0,1.0,0.0,0.0,Summer,0,True,1214,,0
2018-06-28,20,21.0,0,0.1,0.0,0.0,Summer,0,True,1749,Nice,0
2018-06-28,21,21.3,0,0.3,0.0,0.0,Summer,0,True,839,Nice,0
2018-06-28,22,21.6,0,1.1,0.0,0.0,Summer,0,True,1609,Nice,0
2018-06-28,23,21.7,0,0.3,0.0,0.0,Summer,0,True,453,Nice,0
2018-06-29,0,21.9,0,1.9,0.0,0.0,Summer,0,True,661,Nice,0
2018-06-29,1,22.0,0,0.1,0.1,0.0,Summer,0,True,485,Nice,0
2018-06-29,2,22.2,0,0.8,0.2,0.0,Summer,0,True,552,Nice,0
2018-06-29,3,,0,1.2,0.1,0.0,Summer,0,True,217,,0
2018-06-29,4,22.3,0,0.0,0.1,0.0,Summer,0,True,100,Nice,0
2018-06-29,5,22.1,0,0.5,1.5,0.0,Summer,0,True,129,Nice,0
2018-06-29,6,21.9,0,0.2,4.5,0.0,Summer,0,True,116,Nice,0
2018-06-29,7,22.0,0,0.9,0.0,0.0,Summer,0,True,1691,Nice,0
2018-06-29,8,22.2,0,1.6,0.0,0.0,Summer,0,True,1594,Nice,0
2018-06-29,9,22.9,0,1.7,0.0,0.0,Summer,0,True,1396,Nice,0
2018-06-29,10,24.4,0,2.1,0.0,0.0,Summer,0,True,701,Nice,0
2018-06-29,11,24.8,0,1.8,0.0,0.0,Summer,0,True,677,Nice,0
2018-06-29,12,26.1,0,2.2,0.0,0.0,Summer,0,True,1806,Hot,0
2018-06-29,13,26.8,0,2.0,0.0,0.0,Summer,0,True,1267,Hot,0
2018-06-29,14,27.8,1,2.1,0.0,0.0,Summer,0,True,1792,Hot,0
2018-06-29,15,28.4,0,2.8,0.0,0.0,Summer,0,True,1408,Hot,0
2018-06-29,16,29.0,1,2.3,0.0,0.0,Summer,0,True,1474,Hot,0
2018-06-29,17,28.5,1,2.6,0.0,0.0,Summer,0,True,1558,Hot,0
2018-06-29,18,28.1,1,1.9,0.0,0.0,Summer,0,True,2967,Hot,0
2018-06-29,19,27.1,0,1.1,0.0,0.0,Summer,0,True,3309,Hot,0
2018-06-29,20,26.2,0,1.5,0.0,0.0,Summer,0,True,3857,Hot,0
2018-06-29,21,25.2,0,1.4,0.0,0.0,Summer,0,True,4373,Nice,0
2018-06-29,22,24.2,0,1.3,0.0,0.0,Summer,0,True,2121,Nice,0
2018-06-29,23,23.5,0,1.4,0.0,0.0,Summer,0,True,1070,Nice,0
2018-06-30,0,23.0,0,1.9,0.0,0.0,Summer,0,True,785,Nice,0
2018-06-30,1,22.6,0,0.3,0.0,0.0,Summer,0,True,309,Nice,0
2018-06-30,2,22.2,0,1.0,0.0,0.0,Summer,0,True,832,Nice,0
2018-06-30,3,21.9,0,0.9,0.0,0.0,Summer,0,True,419,Nice,0
2018-06-30,4,21.7,0,0.1,0.0,0.0,Summer,0,True,414,Nice,0
2018-06-30,5,21.7,0,0.6,0.0,0.0,Summer,0,True,391,Nice,0
2018-06-30,6,22.1,0,0.5,0.1,0.0,Summer,0,True,342,Nice,0
2018-06-30,7,22.5,0,0.6,0.0,0.0,Summer,0,True,806,Nice,0
2018-06-30,8,23.4,0,0.5,0.0,0.0,Summer,0,True,1501,Nice,0
2018-06-30,9,24.2,0,0.9,0.0,0.0,Summer,0,True,773,Nice,0
2018-06-30,10,25.1,0,0.9,0.0,0.0,Summer,0,True,756,Nice,0
2018-06-30,11,26.4,0,1.0,0.0,0.0,Summer,0,True,1107,Hot,0
2018-06-30,12,25.2,0,2.8,6.4,0.0,Summer,0,True,1110,Nice,0
2018-06-30,13,25.6,0,1.7,3.5,0.0,Summer,0,True,1322,Nice,0
2018-06-30,14,27.5,0,0.5,0.0,0.0,Summer,0,True,1786,Hot,0
2018-06-30,15,27.8,0,0.9,0.0,0.0,Summer,0,True,1833,Hot,0
2018-06-30,16,,0,0.5,0.0,0.0,Summer,0,True,431,,0
2018-06-30,17,27.4,0,2.3,0.0,0.0,Summer,0,True,2091,Hot,0
2018-06-30,18,27.5,0,0.5,0.5,0.0,Summer,0,True,355,Hot,0
2018-06-30,19,24.3,0,0.5,4.0,0.0,Summer,0,True,341,Nice,0
2018-06-30,20,24.2,0,0.8,0.0,0.0,Summer,0,True,1254,Nice,0
2018-06-30,21,23.9,0,0.7,0.0,0.0,Summer,0,True,790,Nice,0
2018-06-30,22,23.4,0,0.9,0.0,0.0,Summer,0,True,1757,Nice,0
2018-06-30,23,22.9,0,0.6,0.0,0.0,Summer,0,True,1355,Nice,0
2018-07-01,0,22.6,0,0.2,0.0,0.0,Summer,0,True,590,Nice,0
2018-07-01,1,22.7,0,0.5,0.0,0.0,Summer,0,True,1182,Nice,0
2018-07-01,2,22.7,0,0.5,0.0,0.0,Summer,0,True,470,Nice,0
2018-07-01,3,22.7,0,0.7,0.0,0.0,Summer,0,True,352,Nice,0
2018-07-01,4,22.7,0,0.7,0.0,0.0,Summer,0,True,169,Nice,0
2018-07-01,5,22.6,0,0.5,0.1,0.0,Summer,0,True,67,Nice,0
2018-07-01,6,22.3,0,0.6,0.4,0.0,Summer,0,True,99,Nice,0
2018-07-01,7,22.1,0,0.5,0.5,0.0,Summer,0,True,9,Nice,0
2018-07-01,8,,0,0.5,1.0,0.0,Summer,0,True,28,,0
2018-07-01,9,22.1,0,0.9,1.5,0.0,Summer,0,True,15,Nice,0
2018-07-01,10,21.6,0,0.5,12.0,0.0,Summer,0,True,15,Nice,0
2018-07-01,11,21.2,0,1.2,18.5,0.0,Summer,0,True,16,Nice,0
2018-07-01,12,21.1,0,1.2,7.5,0.0,Summer,0,True,8,Nice,0
2018-07-01,13,21.2,0,1.1,3.5,0.0,Summer,0,True,19,Nice,0
2018-07-01,14,21.5,0,0.7,1.0,0.0,Summer,0,True,7,Nice,0
2018-07-01,15,21.8,0,0.7,5.5,0.0,Summer,0,True,16,Nice,0
2018-07-01,16,22.2,0,1.1,1.0,0.0,Summer,0,True,51,Nice,0
2018-07-01,17,22.4,0,0.4,1.5,0.0,Summer,0,True,33,Nice,0
2018-07-01,18,22.2,0,1.2,3.5,0.0,Summer,0,True,14,Nice,0
2018-07-01,19,21.9,0,1.2,5.5,0.0,Summer,0,True,13,Nice,0
2018-07-01,20,21.9,0,1.1,6.0,0.0,Summer,0,True,17,Nice,0
2018-07-01,21,21.8,0,0.6,3.5,0.0,Summer,0,True,22,Nice,0
2018-07-01,22,21.7,0,0.7,3.5,0.0,Summer,0,True,0,Nice,0
2018-07-01,23,21.5,0,1.5,5.0,0.0,Summer,0,True,22,Nice,0
2018-07-02,0,21.4,0,0.6,2.5,0.0,Summer,0,True,37,Nice,0
2018-07-02,1,21.3,0,1.0,3.0,0.0,Summer,0,True,28,Nice,0
2018-07-02,2,,0,0.8,2.0,0.0,Summer,0,True,23,,0
2018-07-02,3,21.1,0,2.4,4.5,0.0,Summer,0,True,18,Nice,0
2018-07-02,4,20.8,0,1.0,4.0,0.0,Summer,0,True,84,Nice,0
2018-07-02,5,20.7,0,0.3,0.5,0.0,Summer,0,True,29,Nice,0
2018-07-02,6,20.7,0,0.3,1.0,0.0,Summer,0,True,31,Nice,0
2018-07-02,7,20.7,0,0.4,0.5,0.0,Summer,0,True,115,Nice,0
2018-07-02,8,20.8,0,0.4,1.5,0.0,Summer,0,True,157,Nice,0
2018-07-02,9,21.0,0,1.3,3.0,0.0,Summer,0,True,56,Nice,0
2018-07-02,10,21.4,0,0.6,1.0,0.0,Summer,0,True,16,Nice,0
2018-07-02,11,21.7,0,0.5,8.0,0.0,Summer,0,True,89,Nice,0
2018-07-02,12,22.4,0,1.0,0.0,0.0,Summer,0,True,416,Nice,0
2018-07-02,13,22.6,0,0.6,0.5,0.0,Summer,0,True,216,Nice,0
2018-07-02,14,23.3,0,0.3,0.0,0.0,Summer,0,True,116,Nice,0
2018-07-02,15,24.2,0,1.0,0.0,0.0,Summer,0,True,245,Nice,0
2018-07-02,16,25.2,0,0.9,0.0,0.0,Summer,0,True,1165,Nice,0
2018-07-02,17,25.3,0,0.6,0.0,0.0,Summer,0,True,1190,Nice,0
2018-07-02,18,24.9,0,1.9,0.0,0.0,Summer,0,True,826,Nice,0
2018-07-02,19,24.1,0,2.1,1.5,0.0,Summer,0,True,62,Nice,0
2018-07-02,20,23.5,0,0.1,24.0,0.0,Summer,0,True,37,Nice,0
2018-07-02,21,23.4,0,0.4,1.0,0.0,Summer,0,True,47,Nice,0
2018-07-02,22,23.4,0,0.3,2.5,0.0,Summer,0,True,90,Nice,0
2018-07-02,23,23.4,0,0.3,0.5,0.0,Summer,0,True,175,Nice,0
2018-07-03,0,23.2,0,0.2,0.5,0.0,Summer,0,True,332,Nice,0
2018-07-03,1,23.1,0,0.0,0.0,0.0,Summer,0,True,54,Nice,0
2018-07-03,2,23.0,0,0.1,0.0,0.0,Summer,0,True,343,Nice,0
2018-07-03,3,22.8,0,0.0,0.0,0.0,Summer,0,True,249,Nice,0
2018-07-03,4,22.7,0,0.2,0.0,0.0,Summer,0,True,95,Nice,0
2018-07-03,5,22.6,0,0.0,0.0,0.0,Summer,0,True,251,Nice,0
2018-07-03,6,22.6,0,0.1,0.0,0.0,Summer,0,True,648,Nice,0
2018-07-03,7,23.5,0,0.2,0.0,0.0,Summer,0,True,1948,Nice,0
2018-07-03,8,24.3,0,0.5,0.0,0.0,Summer,0,True,2635,Nice,0
2018-07-03,9,25.7,0,0.8,0.0,0.0,Summer,0,True,2186,Nice,0
2018-07-03,10,27.6,0,1.6,0.0,0.0,Summer,0,True,651,Hot,0
2018-07-03,11,29.2,0,1.4,0.0,0.0,Summer,0,True,690,Hot,0
2018-07-03,12,30.1,0,1.2,0.0,0.0,Summer,0,True,983,Hot,0
2018-07-03,13,31.2,1,1.3,0.0,0.0,Summer,0,True,969,Hot,0
2018-07-03,14,31.0,1,1.5,0.0,0.0,Summer,0,True,1845,Hot,0
2018-07-03,15,32.0,1,1.2,0.0,0.0,Summer,0,True,1009,Hot,0
2018-07-03,16,31.3,1,1.2,0.0,0.0,Summer,0,True,1979,Hot,0
2018-07-03,17,32.4,1,2.2,0.0,0.0,Summer,0,True,899,Hot,0
2018-07-03,18,32.2,1,1.8,0.0,0.0,Summer,0,True,2061,Hot,0
2018-07-03,19,30.4,0,0.9,0.1,0.0,Summer,0,True,3221,Hot,0
2018-07-03,20,28.8,0,0.9,0.0,0.0,Summer,0,True,1014,Hot,0
2018-07-03,21,27.8,0,0.6,0.0,0.0,Summer,0,True,2265,Hot,0
2018-07-03,22,26.9,0,0.6,0.0,0.0,Summer,0,True,2097,Hot,0
2018-07-03,23,26.4,0,0.3,0.0,0.0,Summer,0,True,1363,Hot,0
2018-07-04,0,25.9,0,0.3,0.0,0.0,Summer,0,True,1135,Nice,0
2018-07-04,1,25.4,0,1.0,0.0,0.0,Summer,0,True,1016,Nice,0
2018-07-04,2,25.1,0,0.2,0.0,0.0,Summer,0,True,632,Nice,0
2018-07-04,3,24.9,0,0.2,0.0,0.0,Summer,0,True,386,Nice,0
2018-07-04,4,24.7,0,0.3,0.0,0.0,Summer,0,True,336,Nice,0
2018-07-04,5,24.2,0,0.2,0.0,0.0,Summer,0,True,481,Nice,0
2018-07-04,6,24.0,0,0.1,0.0,0.0,Summer,0,True,1120,Nice,0
2018-07-04,7,24.6,0,0.5,0.0,0.0,Summer,0,True,1805,Nice,0
2018-07-04,8,26.4,0,0.5,0.0,0.0,Summer,0,True,1772,Hot,0
2018-07-04,9,27.4,0,0.5,0.0,0.0,Summer,0,True,674,Hot,0
2018-07-04,10,28.5,0,1.5,0.0,0.0,Summer,0,True,959,Hot,0
2018-07-04,11,30.0,1,2.3,0.0,0.0,Summer,0,True,425,Hot,0
2018-07-04,12,30.5,1,2.5,0.0,0.0,Summer,0,True,1151,Hot,0
2018-07-04,13,31.0,1,2.6,0.0,0.0,Summer,0,True,668,Hot,0
2018-07-04,14,31.3,1,3.0,0.0,0.0,Summer,0,True,743,Hot,0
2018-07-04,15,31.1,1,3.7,0.0,0.0,Summer,0,True,1168,Hot,0
2018-07-04,16,31.6,1,2.7,0.0,0.0,Summer,0,True,2325,Hot,0
2018-07-04,17,31.2,1,3.4,0.0,0.0,Summer,0,True,3131,Hot,0
2018-07-04,18,30.0,1,2.5,0.0,0.0,Summer,0,True,2487,Hot,0
2018-07-04,19,28.2,0,2.8,0.0,0.0,Summer,0,True,2170,Hot,0
2018-07-04,20,27.1,0,2.9,0.0,0.0,Summer,0,True,517,Hot,0
2018-07-04,21,26.2,0,2.2,0.0,0.0,Summer,0,True,3417,Hot,0
2018-07-04,22,25.1,0,2.5,0.0,0.0,Summer,0,True,2236,Nice,0
2018-07-04,23,24.7,0,1.4,0.0,0.0,Summer,0,True,1045,Nice,0
2018-07-05,0,24.2,0,1.8,0.0,0.0,Summer,0,True,1722,Nice,0
2018-07-05,1,23.9,0,1.7,0.0,0.0,Summer,0,True,904,Nice,0
2018-07-05,2,23.6,0,1.5,0.0,0.0,Summer,0,True,592,Nice,0
2018-07-05,3,23.5,0,0.9,0.0,0.0,Summer,0,True,322,Nice,0
2018-07-05,4,23.5,0,0.4,0.0,0.0,Summer,0,True,261,Nice,0
2018-07-05,5,23.5,0,0.3,0.0,0.0,Summer,0,True,435,Nice,0
2018-07-05,6,23.5,0,0.3,0.0,0.0,Summer,0,True,473,Nice,0
2018-07-05,7,23.5,0,0.5,0.5,0.0,Summer,0,True,47,Nice,0
2018-07-05,8,23.6,0,0.9,0.0,0.0,Summer,0,True,1601,Nice,0
2018-07-05,9,24.2,0,0.9,0.0,0.0,Summer,0,True,953,Nice,0
2018-07-05,10,25.6,0,1.1,0.0,0.0,Summer,0,True,1227,Nice,0
2018-07-05,11,26.3,0,1.1,0.0,0.0,Summer,0,True,1355,Hot,0
2018-07-05,12,27.0,0,1.1,0.0,0.0,Summer,0,True,691,Hot,0
2018-07-05,13,28.1,0,1.1,0.0,0.0,Summer,0,True,500,Hot,0
2018-07-05,14,28.3,0,3.0,0.0,0.0,Summer,0,True,503,Hot,0
2018-07-05,15,28.8,0,0.9,0.0,0.0,Summer,0,True,1679,Hot,0
2018-07-05,16,28.2,0,1.7,0.0,0.0,Summer,0,True,574,Hot,0
2018-07-05,17,27.3,0,0.9,0.0,0.0,Summer,0,True,1686,Hot,0
2018-07-05,18,26.8,0,1.2,0.0,0.0,Summer,0,True,2401,Hot,0
2018-07-05,19,26.7,0,1.4,0.0,0.0,Summer,0,True,595,Hot,0
2018-07-05,20,25.8,0,1.4,0.0,0.0,Summer,0,True,3724,Nice,0
2018-07-05,21,25.2,0,1.5,0.0,0.0,Summer,0,True,2009,Nice,0
2018-07-05,22,24.4,0,1.6,0.0,0.0,Summer,0,True,1872,Nice,0
2018-07-05,23,23.9,0,1.5,0.0,0.0,Summer,0,True,822,Nice,0
2018-07-06,0,23.5,0,1.9,0.0,0.0,Summer,0,True,570,Nice,0
2018-07-06,1,23.1,0,1.6,0.0,0.0,Summer,0,True,766,Nice,0
2018-07-06,2,22.8,0,1.8,0.0,0.0,Summer,0,True,983,Nice,0
2018-07-06,3,22.6,0,1.5,0.0,0.0,Summer,0,True,409,Nice,0
2018-07-06,4,22.6,0,0.9,0.0,0.0,Summer,0,True,130,Nice,0
2018-07-06,5,22.5,0,1.5,0.0,0.0,Summer,0,True,166,Nice,0
2018-07-06,6,22.4,0,1.6,0.0,0.0,Summer,0,True,496,Nice,0
2018-07-06,7,22.6,0,1.3,0.0,0.0,Summer,0,True,2389,Nice,0
2018-07-06,8,23.2,1,1.7,0.0,0.0,Summer,0,True,493,Nice,1
2018-07-06,9,23.3,0,1.7,0.0,0.0,Summer,0,True,1139,Nice,0
2018-07-06,10,23.7,1,1.7,0.0,0.0,Summer,0,True,827,Nice,1
2018-07-06,11,23.9,1,2.1,0.0,0.0,Summer,0,True,982,Nice,1
2018-07-06,12,25.7,1,1.9,0.0,0.0,Summer,0,True,1442,Nice,1
2018-07-06,13,26.2,1,2.1,0.0,0.0,Summer,0,True,449,Hot,0
2018-07-06,14,27.0,1,2.1,0.0,0.0,Summer,0,True,1300,Hot,0
2018-07-06,15,26.9,1,2.0,0.0,0.0,Summer,0,True,1175,Hot,0
2018-07-06,16,26.6,1,2.3,0.0,0.0,Summer,0,True,448,Hot,0
2018-07-06,17,26.6,1,2.2,0.0,0.0,Summer,0,True,1251,Hot,0
2018-07-06,18,25.9,1,2.1,0.0,0.0,Summer,0,True,3213,Nice,1
2018-07-06,19,25.0,1,2.2,0.0,0.0,Summer,0,True,1034,Nice,1
2018-07-06,20,23.8,1,2.3,0.0,0.0,Summer,0,True,1879,Nice,1
2018-07-06,21,23.1,1,2.1,0.0,0.0,Summer,0,True,1651,Nice,1
2018-07-06,22,22.5,1,2.1,0.0,0.0,Summer,0,True,3218,Nice,1
2018-07-06,23,22.0,1,1.7,0.0,0.0,Summer,0,True,690,Nice,1
2018-07-07,0,21.5,1,1.8,0.0,0.0,Summer,0,True,880,Nice,1
2018-07-07,1,21.1,1,2.0,0.0,0.0,Summer,0,True,1207,Nice,1
2018-07-07,2,20.7,1,1.5,0.0,0.0,Summer,0,True,1072,Nice,1
2018-07-07,3,20.4,1,1.0,0.0,0.0,Summer,0,True,781,Nice,1
2018-07-07,4,20.0,0,1.8,0.0,0.0,Summer,0,True,398,Nice,0
2018-07-07,5,19.8,0,1.4,0.0,0.0,Summer,0,True,309,Nice,0
2018-07-07,6,19.5,0,1.5,0.0,0.0,Summer,0,True,482,Nice,0
2018-07-07,7,19.6,1,1.6,0.0,0.0,Summer,0,True,311,Nice,1
2018-07-07,8,21.2,1,1.6,0.0,0.0,Summer,0,True,614,Nice,1
2018-07-07,9,22.6,1,1.7,0.0,0.0,Summer,0,True,1199,Nice,1
2018-07-07,10,24.0,1,1.7,0.0,0.0,Summer,0,True,1550,Nice,1
2018-07-07,11,25.0,1,1.5,0.0,0.0,Summer,0,True,1194,Nice,1
2018-07-07,12,26.4,1,1.7,0.0,0.0,Summer,0,True,1671,Hot,0
2018-07-07,13,27.5,1,2.0,0.0,0.0,Summer,0,True,1556,Hot,0
2018-07-07,14,28.3,1,1.6,0.0,0.0,Summer,0,True,1922,Hot,0
2018-07-07,15,28.7,1,1.3,0.0,0.0,Summer,0,True,304,Hot,0
2018-07-07,16,28.9,1,1.6,0.0,0.0,Summer,0,True,2586,Hot,0
2018-07-07,17,28.9,1,1.4,0.0,0.0,Summer,0,True,2882,Hot,0
2018-07-07,18,27.8,1,1.2,0.0,0.0,Summer,0,True,2940,Hot,0
2018-07-07,19,26.1,1,1.4,0.0,0.0,Summer,0,True,2547,Hot,0
2018-07-07,20,24.6,1,1.7,0.0,0.0,Summer,0,True,1903,Nice,1
2018-07-07,21,23.4,1,1.4,0.0,0.0,Summer,0,True,1655,Nice,1
2018-07-07,22,22.6,1,1.7,0.0,0.0,Summer,0,True,1929,Nice,1
2018-07-07,23,21.7,1,1.7,0.0,0.0,Summer,0,True,1428,Nice,1
2018-07-08,0,20.7,1,1.7,0.0,0.0,Summer,0,True,1423,Nice,1
2018-07-08,1,19.9,1,1.6,0.0,0.0,Summer,0,True,1480,Nice,1
2018-07-08,2,19.3,1,1.4,0.0,0.0,Summer,0,True,677,Nice,1
2018-07-08,3,18.8,1,1.2,0.0,0.0,Summer,0,True,540,Nice,1
2018-07-08,4,18.4,1,1.1,0.0,0.0,Summer,0,True,169,Nice,1
2018-07-08,5,18.1,1,1.4,0.0,0.0,Summer,0,True,180,Nice,1
2018-07-08,6,17.8,1,1.1,0.0,0.0,Summer,0,True,473,Nice,1
2018-07-08,7,18.2,1,1.2,0.0,0.0,Summer,0,True,704,Nice,1
